Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Total Precipitation,Wind Speed,Wind Direction
2019,2,9,11,0,24.98,58,0,12.96,178.41
2019,2,9,12,0,26.19,55,0,15.84,178.7
2019,2,9,13,0,26.75,53,0,19.11,176.76
2019,2,9,14,0,25.14,63,0,29.34,173.66
2019,2,9,15,0,24.5,65,0,32.69,172.41
2019,2,9,16,0,23.61,67,0,38.97,168.27
2019,2,9,17,0,22.4,72,0,40.26,167.08
2019,2,9,18,0,21.36,75,0,42.53,164.79
2019,2,9,19,0,20.18,81,0.3,42.03,163.58
2019,2,9,20,0,19.27,85,0.3,39.17,162.9
2019,2,9,21,0,18.84,87,0.3,36.9,162.98
2019,2,9,22,0,18.55,88,0.3,35.52,162.3
2019,2,9,23,0,18.54,88,0.3,33.13,160.97
2019,2,10,0,0,18.36,90,0.1,31.53,161.36
2019,2,10,1,0,18.2,91,0.2,30.28,162
2019,2,10,2,0,18.07,92,0.2,29.49,162.23
2019,2,10,3,0,17.93,93,0.2,29.04,162.69
2019,2,10,4,0,17.95,93,0.2,29.38,162.9
2019,2,10,5,0,17.93,92,0.2,30.97,162.41
2019,2,10,6,0,17.79,92,0.2,31.53,161.36
2019,2,10,7,0,17.72,92,0.1,32.36,159.15
2019,2,10,8,0,18.04,89,0,33.43,157.85
2019,2,10,9,0,18.52,86,0,34.03,156.96
2019,2,10,10,0,19.02,83,0,34.3,159.09
2019,2,10,11,0,19.7,80,0,35.07,160.82
2019,2,10,12,0,20.48,76,0,37.68,161.05
2019,2,10,13,0,21.26,72,0,39.73,162.06
2019,2,10,14,0,22.84,64,0,43.72,161.27
2019,2,10,15,0,22.55,65,0,45.77,160.71
2019,2,10,16,0,22.04,66,0,46.35,160.02
2019,2,10,17,0,21.39,68,0,47.07,158.93
2019,2,10,18,0,20.49,71,0,46.33,157.62
2019,2,10,19,0,19.4,76,0,46.28,156.63
2019,2,10,20,0,18.48,79,0,44.01,156.37
2019,2,10,21,0,18.19,81,0,42.04,155.19
2019,2,10,22,0,17.99,83,0,40.57,153.66
2019,2,10,23,0,17.92,84,0,39.62,151.81
2019,2,11,0,0,17.77,85,0,38.01,151.74
2019,2,11,1,0,17.77,85,0,37.06,150.95
2019,2,11,2,0,17.93,85,0,36.3,149.62
2019,2,11,3,0,18.13,85,0,35.69,149.04
2019,2,11,4,0,18.13,85,0,34.88,148.93
2019,2,11,5,0,18.13,84,0,34.7,149.44
2019,2,11,6,0,18.09,84,0,34.7,149.44
2019,2,11,7,0,18.41,83,0,34.27,148.31
2019,2,11,8,0,19.39,77,0,36.04,145.99
2019,2,11,9,0,20.5,72,0,35.79,143.59
2019,2,11,10,0,21.43,68,0,36.29,143.47
2019,2,11,11,0,22.38,65,0,37.94,146.61
2019,2,11,12,0,22.94,63,0,39.88,149.04
2019,2,11,13,0,23.22,63,0,41.75,150.56
2019,2,11,14,0,24.95,57,0,40.46,156.4
2019,2,11,15,0,24.9,57,0,41.74,156.09
2019,2,11,16,0,24.52,58,0,41.93,156.74
2019,2,11,17,0,23.95,60,0,41.13,156.8
2019,2,11,18,0,22.97,65,0,40.28,155.73
2019,2,11,19,0,21.71,72,0,38.97,154.86
2019,2,11,20,0,20.5,81,0,36.39,154.2
2019,2,11,21,0,20.15,84,0,34.48,151.29
2019,2,11,22,0,19.91,84,0,33.71,149.88
2019,2,11,23,0,19.65,85,0,32.91,149.79
2019,2,12,0,0,19.32,86,0,32.06,151.13
2019,2,12,1,0,19.07,87,0,33.04,150.64
2019,2,12,2,0,18.83,87,0,32.6,149.47
2019,2,12,3,0,18.63,89,0,32.55,150.88
2019,2,12,4,0,18.37,90,0,31.72,152.27
2019,2,12,5,0,18.15,91,0,30.75,152.84
2019,2,12,6,0,18.12,91,0,29.63,152.5
2019,2,12,7,0,18.53,89,0,29.48,151.56
2019,2,12,8,0,19.73,82,0,30.46,151.01
2019,2,12,9,0,21,75,0,30.46,151.01
2019,2,12,10,0,22.19,69,0,30.92,152.24
2019,2,12,11,0,23.42,63,0,32.54,155.14
2019,2,12,12,0,24.3,59,0,34.9,158.2
2019,2,12,13,0,24.66,57,0,36.89,161.21
2019,2,12,14,0,25.09,55,0,37.29,167.17
2019,2,12,15,0,25,53,0,37.84,168.48
2019,2,12,16,0,24.49,54,0,38.27,168.06
2019,2,12,17,0,23.71,56,0,37.56,167.83
2019,2,12,18,0,22.58,59,0,36.85,165.28
2019,2,12,19,0,21.21,65,0,34.38,162.32
2019,2,12,20,0,19.79,74,0,30.51,160.71
2019,2,12,21,0,19.27,77,0,26.54,159.35
2019,2,12,22,0,18.94,77,0,24.36,161.03
2019,2,12,23,0,18.6,78,0,23,162.7
2019,2,13,0,0,18.26,81,0,21.18,162.18
2019,2,13,1,0,18,81,0,19.83,164.2
2019,2,13,2,0,17.76,82,0,18.6,165.43
2019,2,13,3,0,17.59,83,0,20.62,163.78
2019,2,13,4,0,17.39,83,0,20.72,162.82
2019,2,13,5,0,17.17,83,0,19.93,163.2
2019,2,13,6,0,16.95,84,0,20.28,163.5
2019,2,13,7,0,17.33,82,0,22.55,163.3
2019,2,13,8,0,18.97,72,0,25.96,163.07
2019,2,13,9,0,20.47,64,0,27.66,161.8
2019,2,13,10,0,22.02,57,0,31.08,161.77
2019,2,13,11,0,23.43,54,0,32.56,161.97
2019,2,13,12,0,24.74,51,0,34.27,160.99
2019,2,13,13,0,25.49,50,0,36.32,160.31
2019,2,13,14,0,26.27,52,0,39.91,158.29
2019,2,13,15,0,26,54,0,42.26,156.93
2019,2,13,16,0,25.43,56,0,43.96,154.27
2019,2,13,17,0,24.63,59,0,44.45,151.98
2019,2,13,18,0,23.57,64,0,43.72,149.85
2019,2,13,19,0,22.28,70,0,42.05,147.94
2019,2,13,20,0,21.1,75,0,38.85,147.49
2019,2,13,21,0,20.79,75,0,36.75,147.4
2019,2,13,22,0,20.56,75,0,34.15,145.3
2019,2,13,23,0,20.08,76,0,30.6,143.13
2019,2,14,0,0,19.69,77,0,26.57,144.37
2019,2,14,1,0,19.39,77,0,24.46,147.01
2019,2,14,2,0,19.17,79,0,22.91,149.81
2019,2,14,3,0,18.99,79,0,20.68,148.52
2019,2,14,4,0,18.85,79,0,18.22,150.4
2019,2,14,5,0,18.57,80,0,16.75,151.78
2019,2,14,6,0,18.11,83,0,15.32,150.42
2019,2,14,7,0,18.25,84,0,15.14,151.61
2019,2,14,8,0,20.56,73,0,14.51,150.26
2019,2,14,9,0,23.34,57,0,13.53,154.8
2019,2,14,10,0,25.94,47,0,12.98,160.56
2019,2,14,11,0,28.52,41,0,11.01,168.69
2019,2,14,12,0,30.82,34,0,10.45,178.03
2019,2,14,13,0,32.87,30,0,11.72,190.62
2019,2,14,14,0,35.16,26,0,13.71,193.67
2019,2,14,15,0,35.45,26,0,15.27,188.13
2019,2,14,16,0,34.96,28,0,17.28,180
2019,2,14,17,0,33.82,32,0,18.03,176.57
2019,2,14,18,0,32.26,37,0,17.02,173.93
2019,2,14,19,0,29.99,43,0,16.39,171.16
2019,2,14,20,0,27.72,47,0,14.84,165.96
2019,2,14,21,0,27.28,46,0,12.9,157.01
2019,2,14,22,0,26.11,51,0,10.32,150.75
2019,2,14,23,0,24.99,56,0,8.89,148.24
2019,2,15,0,0,24.06,61,0,8.4,149.04
2019,2,15,1,0,23.05,67,0,7.9,149.93
2019,2,15,2,0,22.14,74,0,7.57,154.65
2019,2,15,3,0,21.42,79,0,7.75,158.2
2019,2,15,4,0,20.71,84,0,8.09,159.15
2019,2,15,5,0,20.01,88,0,9.23,159.44
2019,2,15,6,0,19.48,91,0,10.16,157.07
2019,2,15,7,0,19.71,91,0,10.31,155.22
2019,2,15,8,0,20.93,84,0,10.25,161.57
2019,2,15,9,0,22.22,78,0,5.4,180
2019,2,15,10,0,23.58,72,0,6.16,263.29
2019,2,15,11,0,24.66,68,0,11.44,282.72
2019,2,15,12,0,24.83,67,0,13.36,274.64
2019,2,15,13,0,25.35,65,0,12.37,261.63
2019,2,15,14,0,26.61,60,0,15.12,270
2019,2,15,15,0,26.56,60,0,11.18,266.31
2019,2,15,16,0,27.1,58,0,6.83,251.57
2019,2,15,17,0,27.96,56,0,5.15,192.09
2019,2,15,18,0,27.65,58,0,8.47,167.74
2019,2,15,19,0,25.96,65,0,11.01,168.69
2019,2,15,20,0,23.86,73,0,11.72,169.38
2019,2,15,21,0,22.67,79,0,12.73,171.87
2019,2,15,22,0,21.98,82,0,12.29,174.96
2019,2,15,23,0,21.83,85,0,11.54,176.42
2019,2,16,0,0,21.73,86,0,10.44,180
2019,2,16,1,0,21.62,87,0.1,9.01,182.29
2019,2,16,2,0,21.47,87,0,7.2,180
2019,2,16,3,0,21.33,88,0.1,5.76,180
2019,2,16,4,0,21.13,88,0.1,4.32,180
2019,2,16,5,0,20.96,89,0,2.28,198.43
2019,2,16,6,0,20.81,90,0.2,1.84,258.69
2019,2,16,7,0,20.76,90,0.2,2.88,270
2019,2,16,8,0,20.96,89,0.2,3.67,258.69
2019,2,16,9,0,21.24,87,0.1,3.6,233.13
2019,2,16,10,0,21.67,83,0.3,4.35,204.44
2019,2,16,11,0,22.21,79,0.1,7.2,180
2019,2,16,12,0,22.88,73,0,11.53,178.21
2019,2,16,13,0,24.01,65,0,14.76,181.4
2019,2,16,14,0,26.34,62,0,16.74,198.82
2019,2,16,15,0,26.85,59,0,20.19,183.07
2019,2,16,16,0,26.75,56,0,25.33,174.29
2019,2,16,17,0,25.78,58,0,29.48,171.57
2019,2,16,18,0,24.54,63,0,29.66,169.51
2019,2,16,19,0,23.07,66,0,29.3,169.38
2019,2,16,20,0,21.55,74,0,28.12,166.68
2019,2,16,21,0,20.73,79,0,28.29,165.26
2019,2,16,22,0,20.25,80,0,27.45,163.23
2019,2,16,23,0,19.85,81,0,26.76,162.78
2019,2,17,0,0,19.53,83,0,26.42,162.55
2019,2,17,1,0,19.28,83,0,25.5,161.05
2019,2,17,2,0,19.08,82,0,24.36,161.03
2019,2,17,3,0,18.93,80,0,22.67,159.55
2019,2,17,4,0,18.86,78,0,21.07,160.02
2019,2,17,5,0,18.79,76,0,20.39,159.33
2019,2,17,6,0,18.78,72,0,20,156.67
2019,2,17,7,0,19.18,68,0,19.49,154.86
2019,2,17,8,0,21.22,56,0,20.77,152.1
2019,2,17,9,0,23.33,45,0,22.91,149.81
2019,2,17,10,0,24.95,41,0,24.2,149.62
2019,2,17,11,0,26.37,38,0,26.24,153.08
2019,2,17,12,0,27.45,37,0,28.51,155.38
2019,2,17,13,0,27.82,41,0,32.02,158.92
2019,2,17,14,0,27.42,51,0,38.38,156.8
2019,2,17,15,0,26.85,56,0,41.25,159.03
2019,2,17,16,0,26.16,60,0,42.79,157.75
2019,2,17,17,0,25.32,63,0,42.88,156.23
2019,2,17,18,0,24.32,68,0,41.24,155.22
2019,2,17,19,0,23.01,75,0,38.8,154.15
2019,2,17,20,0,21.78,81,0,36.06,153.95
2019,2,17,21,0,21.69,81,0,32.21,152
2019,2,17,22,0,21.29,83,0,26.89,153.78
2019,2,17,23,0,21.09,81,0,23.34,153.43
2019,2,18,0,0,20.84,78,0,17.4,155.56
2019,2,18,1,0,20.39,76,0,13.24,157.62
2019,2,18,2,0,19.75,79,0,10.5,157.83
2019,2,18,3,0,19.07,85,0,8.7,155.56
2019,2,18,4,0,18.58,89,0,7.73,152.24
2019,2,18,5,0,18.28,91,0,6.92,152.1
2019,2,18,6,0,18.22,91,0,5.99,147.26
2019,2,18,7,0,18.29,90,0,4.84,138.01
2019,2,18,8,0,20.18,81,0,4.2,149.04
2019,2,18,9,0,22.47,67,0,3.76,163.3
2019,2,18,10,0,24.77,57,0,2.62,195.95
2019,2,18,11,0,26.89,48,0,4.61,218.66
2019,2,18,12,0,28.63,44,0,8.22,208.81
2019,2,18,13,0,29.81,42,0,11.79,192.34
2019,2,18,14,0,30.17,46,0,20.63,173.99
2019,2,18,15,0,29.2,51,0,29.34,165.79
2019,2,18,16,0,27.58,55,0,35.07,162.68
2019,2,18,17,0,26.02,61,0,38.39,159.7
2019,2,18,18,0,24.4,68,0,39.85,157.14
2019,2,18,19,0,23.01,74,0,39.28,153.9
2019,2,18,20,0,22.08,78,0,36.23,152.16
2019,2,18,21,0,22.2,74,0,30.87,148.35
2019,2,18,22,0,21.9,72,0,27.96,145.49
2019,2,18,23,0,21.3,76,0,22.67,147.32
2019,2,19,0,0,21.12,76,0,19.69,149.22
2019,2,19,1,0,21.01,75,0,17.1,149.66
2019,2,19,2,0,20.71,76,0,14.34,151.5
2019,2,19,3,0,20.24,80,0,12.07,153.43
2019,2,19,4,0,19.8,84,0,10.14,152.53
2019,2,19,5,0,19.37,87,0,8.22,151.19
2019,2,19,6,0,19.06,90,0,6.61,150.64
2019,2,19,7,0,19.26,90,0,4.9,143.97
2019,2,19,8,0,20.99,80,0,1.48,104.04
2019,2,19,9,0,22.73,70,0,4.07,315
2019,2,19,10,0,23.93,65,0,9.06,276.84
2019,2,19,11,0,24.89,61,0,11.89,268.26
2019,2,19,12,0,25.75,59,0,12.73,261.87
2019,2,19,13,0,26.61,57,0,13.01,255.58
2019,2,19,14,0,30.02,46,0,8.15,225
2019,2,19,15,0,30.22,47,0,8.09,212.28
2019,2,19,16,0,29.38,51,0,11.09,193.13
2019,2,19,17,0,28.29,55,0,14.04,180
2019,2,19,18,0,26.73,61,0,16.56,180
2019,2,19,19,0,24.76,69,0,18.75,176.7
2019,2,19,20,0,23.01,77,0,19.65,171.57
2019,2,19,21,0,22.33,81,0,20.24,174.9
2019,2,19,22,0,22.05,84,0,20.96,175.07
2019,2,19,23,0,21.84,86,0,21.67,175.24
2019,2,20,0,0,21.76,86,0,21.43,172.28
2019,2,20,1,0,21.63,86,0,19.92,173.77
2019,2,20,2,0,21.56,87,0,19.49,175.76
2019,2,20,3,0,21.72,85,0,19.2,173.54
2019,2,20,4,0,21.46,87,0,17.7,175.33
2019,2,20,5,0,21.26,91,0,15.48,178.67
2019,2,20,6,0,21.06,92,0,13.32,181.55
2019,2,20,7,0,21.26,90,0,13.32,181.55
2019,2,20,8,0,21.62,86,0,13.68,181.51
2019,2,20,9,0,22.37,77,0,14.04,180
2019,2,20,10,0,23.15,71,0,14.04,181.47
2019,2,20,11,0,24.66,63,0,15.19,185.44
2019,2,20,12,0,25.53,58,0,16.7,187.43
2019,2,20,13,0,26.23,53,0,19.6,187.39
2019,2,20,14,0,26.68,59,0,18.71,210.02
2019,2,20,15,0,26.49,59,0,20.62,204.78
2019,2,20,16,0,26.23,58,0,21.92,194.26
2019,2,20,17,0,25.91,56,0,23.08,183.58
2019,2,20,18,0,25.12,56,0,24.19,175.73
2019,2,20,19,0,23.86,62,0,24.5,169.85
2019,2,20,20,0,22.34,73,0,23.4,165.75
2019,2,20,21,0,21.48,81,0,24.03,163.47
2019,2,20,22,0,21,83,0,24.61,159.44
2019,2,20,23,0,20.56,85,0,24.01,156.12
2019,2,21,0,0,20.22,85,0,22.54,153.43
2019,2,21,1,0,20.04,84,0,20.12,153.43
2019,2,21,2,0,19.98,82,0,19.16,154.4
2019,2,21,3,0,19.95,80,0,18.2,155.46
2019,2,21,4,0,19.72,81,0,18.2,155.46
2019,2,21,5,0,19.48,83,0,19.01,155.38
2019,2,21,6,0,19.32,84,0,20.29,154.8
2019,2,21,7,0,19.47,84,0,22.07,151.76
2019,2,21,8,0,20.98,75,0,25.76,146.98
2019,2,21,9,0,22.38,69,0,27.58,144.03
2019,2,21,10,0,23.99,62,0,28.01,142.84
2019,2,21,11,0,25.73,55,0,29.88,143.82
2019,2,21,12,0,26.89,51,0,32.06,145.06
2019,2,21,13,0,27.38,50,0,34.25,146.14
2019,2,21,14,0,25.49,56,0,39.78,154.83
2019,2,21,15,0,25.29,56,0,43.17,155.36
2019,2,21,16,0,25.15,57,0,44.27,153.43
2019,2,21,17,0,24.54,59,0,43.85,150.49
2019,2,21,18,0,23.6,63,0,40.63,150.26
2019,2,21,19,0,22.94,67,0,38.09,149.31
2019,2,21,20,0,22.31,70,0,34.96,147.62
2019,2,21,21,0,21.95,72,0,29.57,148.44
2019,2,21,22,0,21.78,73,0,21.87,147.09
2019,2,21,23,0,21.42,75,0,18.22,150.4
2019,2,22,0,0,21.16,77,0,15.99,148.82
2019,2,22,1,0,20.88,78,0,13.53,151.39
2019,2,22,2,0,20.59,79,0,12.57,156.37
2019,2,22,3,0,20.19,81,0,12.1,157.25
2019,2,22,4,0,19.78,84,0,10.64,156.04
2019,2,22,5,0,19.49,86,0,9.18,154.44
2019,2,22,6,0,19.25,88,0,7.1,149.53
2019,2,22,7,0,19.47,87,0,6.13,139.76
2019,2,22,8,0,21.53,77,0,4.33,138.37
2019,2,22,9,0,24.13,64,0,2.74,113.2
2019,2,22,10,0,26.75,53,0,0,180
2019,2,22,11,0,28.68,47,0,5.24,254.05
2019,2,22,12,0,29.83,45,0,9.59,235.71
2019,2,22,13,0,30.53,44,0,10.44,226.4
2019,2,22,14,0,31.48,43,0,8.65,225
2019,2,22,15,0,31.55,43,0,8.7,204.44
2019,2,22,16,0,31.1,44,0,9.61,192.99
2019,2,22,17,0,29.87,48,0,11.18,183.69
2019,2,22,18,0,27.63,55,0,13.32,178.45
2019,2,22,19,0,24.68,65,0,15.23,173.21
2019,2,22,20,0,22.1,77,0,16.17,168.44
2019,2,22,21,0,21.13,82,0,16.7,172.57
2019,2,22,22,0,20.98,84,0.1,16.98,175.14
2019,2,22,23,0,20.86,86,0.1,18.13,173.16
2019,2,23,0,0,20.7,87,0.1,19.42,169.32
2019,2,23,1,0,20.53,88,0.1,19.48,163.91
2019,2,23,2,0,20.34,90,0,18.21,161.57
2019,2,23,3,0,20.34,90,0,16.18,159.15
2019,2,23,4,0,20.23,90,0,13.24,157.62
2019,2,23,5,0,20.15,90,0,11.3,157.52
2019,2,23,6,0,20.06,90,0,10.16,157.07
2019,2,23,7,0,20.14,89,0,9.83,156.25
2019,2,23,8,0,20.64,87,0,9.69,158.2
2019,2,23,9,0,21.61,81,0,9.35,164.36
2019,2,23,10,0,22.79,73,0,9.75,175.76
2019,2,23,11,0,23.9,68,0,12.6,180
2019,2,23,12,0,25.49,60,0,15.86,177.4
2019,2,23,13,0,26.51,56,0,20.63,173.99
2019,2,23,14,0,27.79,53,0,16.2,180
2019,2,23,15,0,27.37,54,0,21.67,175.24
2019,2,23,16,0,26.42,57,0,26.8,173.83
2019,2,23,17,0,25.54,60,0,28.19,174.87
2019,2,23,18,0,24.3,65,0,28.16,175.6
2019,2,23,19,0,22.86,72,0,25.98,176.03
2019,2,23,20,0,21.38,80,0,23.14,174.64
2019,2,23,21,0,20.7,84,0,21.32,175.16
2019,2,23,22,0,20.29,86,0,19.83,176.88
2019,2,23,23,0,19.91,89,0,18.72,180
2019,2,24,0,0,19.85,89,0,17.64,180
2019,2,24,1,0,19.69,89,0,16.2,180
2019,2,24,2,0,19.44,89,0,14.4,180
2019,2,24,3,0,19.25,89,0,12.6,180
2019,2,24,4,0,19.01,89,0,11.16,180
2019,2,24,5,0,18.79,89,0,9.36,180
2019,2,24,6,0,18.58,90,0,8.29,182.49
2019,2,24,7,0,18.57,89,0,6.84,180
2019,2,24,8,0,19.19,86,0,5.04,180
2019,2,24,9,0,20.2,80,0,5.04,180
2019,2,24,10,0,21.82,71,0,6.49,183.18
2019,2,24,11,0,23.43,60,0,8.21,195.26
2019,2,24,12,0,24.82,52,0,10.95,207.41
2019,2,24,13,0,25.74,47,0,14.08,212.47
2019,2,24,14,0,27.51,47,0,18.95,194.3
2019,2,24,15,0,27.4,48,0,20.62,192.09
2019,2,24,16,0,26.96,50,0,21.61,190.56
2019,2,24,17,0,26.17,54,0,21.84,188.53
2019,2,24,18,0,25.08,58,0,20.96,184.93
2019,2,24,19,0,23.79,64,0,18,181.15
2019,2,24,20,0,22.52,71,0,15.12,180
2019,2,24,21,0,21.64,76,0,14.08,175.6
2019,2,24,22,0,20.95,80,0,13.44,172.3
2019,2,24,23,0,20.45,83,0,12.73,171.87
2019,2,25,0,0,19.97,85,0,11.57,174.64
2019,2,25,1,0,19.45,87,0,11.9,176.53
2019,2,25,2,0,18.98,89,0,12.37,171.63
2019,2,25,3,0,18.6,89,0,11.01,168.69
2019,2,25,4,0,18.44,90,0,9.69,164.93
2019,2,25,5,0,18.28,90,0,8.65,163.07
2019,2,25,6,0,18.06,91,0,7.07,165.26
2019,2,25,7,0,17.93,92,0,5.24,164.05
2019,2,25,8,0,18.41,89,0,3.67,168.69
2019,2,25,9,0,19.77,82,0,2.19,189.46
2019,2,25,10,0,21.9,70,0,4.35,245.56
2019,2,25,11,0,23.6,63,0,8.21,254.74
2019,2,25,12,0,25.05,56,0,11.38,251.57
2019,2,25,13,0,25.72,53,0,14.84,247.17
2019,2,25,14,0,27.88,48,0,16.64,218.85
2019,2,25,15,0,26.96,52,0,17.21,217.35
2019,2,25,16,0,25.79,58,0,16.36,219.64
2019,2,25,17,0,24.75,62,0,14.51,223.99
2019,2,25,18,0,23.49,67,0,13.04,230.6
2019,2,25,19,0,21.83,75,0,11.79,238.74
2019,2,25,20,0,20.34,83,0,7.24,243.43
2019,2,25,21,0,19.75,86,0,3.62,275.71
2019,2,25,22,0,19.66,87,0,5.69,341.57
2019,2,25,23,0,19.45,88,0,9.11,350.91
2019,2,26,0,0,19.12,90,0,11.37,349.05
2019,2,26,1,0,18.56,93,0,12.41,343.14
2019,2,26,2,0,18.34,94,0,13.2,334.13
2019,2,26,3,0,18.37,94,0,15.14,334.65
2019,2,26,4,0,18.53,94,0.1,16.75,331.78
2019,2,26,5,0,18.67,95,0.4,19.2,329.59
2019,2,26,6,0,18.9,95,0.7,19.41,319.51
2019,2,26,7,0,19.18,95,0.6,19.96,309.14
2019,2,26,8,0,19.44,95,0.2,20.29,297.47
2019,2,26,9,0,19.41,91,0,16.95,282.26
2019,2,26,10,0,19.55,85,0,15.54,256.61
2019,2,26,11,0,19.77,79,0,13.18,235.01
2019,2,26,12,0,19.96,76,0,12.26,220.24
2019,2,26,13,0,20.11,72,0,13.09,211.5
2019,2,26,14,0,21.17,63,0,18.68,207.55
2019,2,26,15,0,20.49,59,0,20.15,221.38
2019,2,26,16,0,21.61,45,0,20.47,235.75
2019,2,26,17,0,21.28,41,0,21.6,233.13
2019,2,26,18,0,20.65,46,0,19.37,221.99
2019,2,26,19,0,19.78,51,0,17.5,216.63
2019,2,26,20,0,18.98,55,0,14.08,212.47
2019,2,26,21,0,18.53,61,0,12.88,206.57
2019,2,26,22,0,18.55,60,0,12.98,199.44
2019,2,26,23,0,18.55,60,0,12.86,197.93
2019,2,27,0,0,18.18,61,0,10.46,206.57
2019,2,27,1,0,17.86,62,0,9.89,213.11
2019,2,27,2,0,17.98,62,0,10.5,202.17
2019,2,27,3,0,17.99,63,0,9.57,199.8
2019,2,27,4,0,18.01,62,0,8.23,203.2
2019,2,27,5,0,17.91,61,0,6.73,195.52
2019,2,27,6,0,17.78,61,0,5.04,180
2019,2,27,7,0,18.16,61,0,2.28,161.57
2019,2,27,8,0,18.82,61,0,3.89,213.69
2019,2,27,9,0,18.75,64,0,7.39,226.97
2019,2,27,10,0,19.11,63,0,9.42,226.55
2019,2,27,11,0,20.08,51,0,10.97,228.99
2019,2,27,12,0,21.38,39,0,13.24,247.62
2019,2,27,13,0,21.42,41,0,17.21,254.22
2019,2,27,14,0,21.5,54,0,15.98,247.48
2019,2,27,15,0,21.52,55,0,17.32,249.3
2019,2,27,16,0,21.27,55,0,18.33,250.5
2019,2,27,17,0,20.95,56,0,18.33,250.5
2019,2,27,18,0,20.41,60,0,18.39,246.95
2019,2,27,19,0,19.56,66,0,17.56,241.86
2019,2,27,20,0,18.89,71,0,13.89,238.78
2019,2,27,21,0,18.66,73,0,11.12,240.95
2019,2,27,22,0,18.49,77,0,9.36,247.38
2019,2,27,23,0,18.35,80,0,8.31,252.35
2019,2,28,0,0,18.26,81,0,7.28,261.47
2019,2,28,1,0,18.14,81,0,6.48,270
2019,2,28,2,0,18.01,83,0,5.82,291.8
2019,2,28,3,0,17.88,85,0,5.9,322.43
2019,2,28,4,0,17.65,88,0,6.99,348.11
2019,2,28,5,0,17.98,87,0,7.92,360
2019,2,28,6,0,17.81,87,0,9.06,6.84
2019,2,28,7,0,17.7,86,0,8.83,11.77
2019,2,28,8,0,17.89,84,0,9.11,9.09
2019,2,28,9,0,18.69,81,0,11.53,345.53
2019,2,28,10,0,19.62,79,0,13.1,322.82
2019,2,28,11,0,20.3,77,0,14.84,309.09
2019,2,28,12,0,20.64,77,0,15.63,298.93
2019,2,28,13,0,21.24,75,0,16.31,292.04
2019,2,28,14,0,21.84,73,0,18.51,283.5
2019,2,28,15,0,22.04,74,0,18.18,277.97
2019,2,28,16,0,22.16,75,0,17.64,271.17
2019,2,28,17,0,21.79,78,0,16.58,267.51
2019,2,28,18,0,21.5,82,0,14.87,263.05
2019,2,28,19,0,21.15,85,0,12.43,259.99
2019,2,28,20,0,20.83,88,0,9.69,254.93
2019,2,28,21,0,20.65,89,0,7.97,251.57
2019,2,28,22,0,20.57,90,0,6.38,253.61
2019,2,28,23,0,20.52,90,0,5.15,257.91
2019,3,1,0,0,20.44,91,0,4.68,270
2019,3,1,1,0,20.34,92,0,5.04,270
2019,3,1,2,0,20.2,92,0,5.77,273.58
2019,3,1,3,0,20.12,93,0,5.77,273.58
2019,3,1,4,0,20.05,93,0,5.76,270
2019,3,1,5,0,19.95,94,0,6.12,270
2019,3,1,6,0,19.88,93,0,6.21,259.99
2019,3,1,7,0,19.8,92,0,5.48,246.8
2019,3,1,8,0,19.96,89,0,5.62,230.19
2019,3,1,9,0,20.37,86,0,5.69,214.7
2019,3,1,10,0,21.01,81,0,5.99,212.74
2019,3,1,11,0,21.64,76,0,7.1,210.47
2019,3,1,12,0,22.5,71,0,9.83,208.44
2019,3,1,13,0,23.17,67,0,12.64,199.98
2019,3,1,14,0,26.43,53,0,15.81,210.07
2019,3,1,15,0,26.49,53,0,17.58,202.89
2019,3,1,16,0,26.11,53,0,19.04,195.35
2019,3,1,17,0,25.4,55,0,20.36,188.13
2019,3,1,18,0,24.47,58,0,19.11,183.24
2019,3,1,19,0,23.31,62,0,16.92,180
2019,3,1,20,0,22.21,68,0,15.52,176.01
2019,3,1,21,0,21.32,72,0,14.51,172.87
2019,3,1,22,0,20.73,75,0,13.14,170.54
2019,3,1,23,0,20.3,78,0,11.97,173.09
2019,3,2,0,0,19.95,80,0,11.17,178.15
2019,3,2,1,0,19.63,81,0,10.08,180
2019,3,2,2,0,19.38,82,0,8.65,182.39
2019,3,2,3,0,19.16,83,0,7.28,188.53
2019,3,2,4,0,18.96,85,0,5.59,194.93
2019,3,2,5,0,18.84,86,0,4.8,192.99
2019,3,2,6,0,19.22,84,0,3.67,191.31
2019,3,2,7,0,19.63,82,0,2.28,198.43
2019,3,2,8,0,20.43,78,0,2.28,251.57
2019,3,2,9,0,21.16,77,0,5.35,250.35
2019,3,2,10,0,21.45,79,0,8.56,247.75
2019,3,2,11,0,22.06,78,0,10.83,248.55
2019,3,2,12,0,23.76,71,0,14.33,244.72
2019,3,2,13,0,23.55,72,0.1,15.58,236.31
2019,3,2,14,0,25.24,66,0,15.94,251.57
2019,3,2,15,0,25.42,65,0,17.41,240.26
2019,3,2,16,0,25.33,64,0,16.87,230.19
2019,3,2,17,0,25.05,65,0,15.91,217.65
2019,3,2,18,0,24.46,67,0,15.04,201.04
2019,3,2,19,0,23.57,72,0,13,184.76
2019,3,2,20,0,22.66,76,0,11.61,172.87
2019,3,2,21,0,22.01,79,0,11.28,163.3
2019,3,2,22,0,21.54,80,0,10.03,158.96
2019,3,2,23,0,21.09,81,0,8.65,163.07
